Gene	Num
IGHV3-53	7
NEFM	7
VSIG1	7
GGCX	7
COLEC11	7
CHFR	7
VPS35	7
CDC7	7
CTSF	7
SLC25A14	7
HOMEZ	7
RSPH6A	7
EXOC8	7
C4orf50	7
PPM1H	7
SMAD2	7
HAPLN3	7
CD101	7
DNM3	7
RPS6KA2	7
ATRIP	7
TICRR	7
DCAF13	7
KIF1C	7
NKAIN2	7
FBH1	7
GEN1	7
PRCP	7
MYLIP	7
FAM214A	7
ZMYM2	7
UVRAG	7
CHRNB3	7
MYO1C	7
LUZP1	7
ZNF595	7
TOPBP1	7
GATA4	7
XIAP	7
SEMG1	7
TRAPPC11	7
SRPX2	7
KRTAP10-8	7
CCHCR1	7
AADACL3	7
RFPL1	7
AGO4	7
CLMN	7
THAP12	7
NUP43	7
RFX7	7
EDARADD	7
OR10H2	7
WDR19	7
CDKAL1	7
LACC1	7
TEX2	7
OR6S1	7
LELP1	7
PRAMEF10	7
CHRNA7	7
PLSCR1	7
TLK2	7
SYP	7
ARHGAP9	7
PLCD4	7
ZNF275	7
TRIB2	7
RAB6D	7
DPP4	7
TBC1D2	7
CLEC1B	7
MOXD1	7
FCGR2B	7
LIPK	7
ATP9B	7
CAPN5	7
CRAMP1	7
AHRR	7
DEFB110	7
MYO1F	7
PIM2	7
FASTKD3	7
RAB30	7
TUBA1A	7
SLC16A1	7
DCN	7
ZNF79	7
BTBD10	7
NCAPG2	7
NPHP3	7
BHMT	7
RPS6KL1	7
KRTAP19-6	7
TACC3	7
GZMA	7
MICU3	7
ARHGAP44	7
KERA	7
LYZL2	7
OSBP	7
CPVL	7
TAF15	7
EPHA1	7
ZNRF4	7
GK2	7
UHRF2	7
SLC6A8	7
LRRC49	7
ZNF16	7
EVC	7
SEMA6C	7
EPC2	7
ENOSF1	7
ANGPTL5	7
COL26A1	7
SLC20A2	7
OR6B3	7
SLC13A4	7
DBT	7
TRMT2B	7
RBM48	7
SEMA7A	7
ITPRIP	7
BFSP2	7
PCM1	7
NFKBID	7
SENP6	7
HS6ST3	7
OR52N5	7
ZNF649	7
MMP7	7
KRT9	7
OSR2	7
NLRC3	7
PRKCE	7
XPC	7
ALDH1A2	7
NECTIN4	7
MS4A12	7
CA9	7
MED17	7
TSC22D1	7
CDCA2	7
GIMAP5	7
UGT1A7	7
KRTAP6-1	7
RNMT	7
RIN1	7
CMPK2	7
INO80D	7
MVP	7
SYN1	7
GUCA1A	7
GKN1	7
EFCAB13	7
LIN28B	7
PLAGL2	7
ATF6	7
OR4F15	7
ZCCHC8	7
ARHGAP19	7
PAH	7
XXYLT1	7
SEL1L3	7
PRKCH	7
THAP4	7
CYP24A1	7
GSPT2	7
MAP7D3	7
MMP17	7
RAD51AP1	7
KLK13	7
ZRANB3	7
GNL3L	7
ZNF264	7
SPTLC3	7
TAOK3	7
OR9A4	7
FRG1	7
LMNTD1	7
MTMR6	7
HRC	7
CALCA	7
ADORA1	7
SLC6A11	7
FBLN2	7
MAPK4	7
SUGP2	7
CLIP4	7
CBLIF	7
PRICKLE2	7
TRDN	7
TCF7L2	7
GALNT7	7
OR5V1	7
NFXL1	7
CPNE7	7
GMEB1	7
ZNF430	7
NPLOC4	7
WDFY1	7
HAPLN4	7
PCNX4	7
IPO7	7
NKRF	7
ZNF416	7
PAM	7
MFSD6	7
FRMD3	7
ARHGEF3	7
LILRA5	7
ETV3L	7
FGD4	7
PMS2	7
RECK	7
NFKB1	7
KLHL26	7
LONP2	7
ZNF341	7
TMEM255A	7
RAD54B	7
GAL3ST1	7
A4GNT	7
NEDD1	7
RAI1	7
SLC25A2	7
MYBPC2	7
ZMYM1	7
ZNF70	7
FBXO4	7
CYC1	7
ACVR1	7
INCENP	7
CAVIN2	7
FAM124A	7
STIP1	7
RAP1GAP	7
XRCC6	7
BEND4	7
ZNF613	7
CCDC88B	7
WDR1	7
PAOX	7
KIF24	7
BPIFB4	7
ZNF266	7
UBE4A	7
PARP14	7
MROH8	7
MIS18BP1	7
ZNF700	7
BCL2L13	7
PCCA	7
ENC1	7
ZNF84	7
CLEC12B	7
DCST1	7
CCDC74A	7
ZNF628	7
PEX1	7
WDR88	7
ENGASE	7
AURKC	7
MTG2	7
DGKD	7
CD300LB	7
RBM43	7
SMARCD2	7
GPR35	7
GADL1	7
IGHV3-20	7
DDX59	7
KRT35	7
ATXN3L	7
AADAC	7
SLC15A2	7
HEATR9	7
WDR33	7
AC004593.2	7
GPC3	7
SEMA4C	7
ZNF14	7
MFAP1	7
SGO1	7
RFFL	7
ACTR3B	7
OR13D1	7
GDPD4	7
ARFGAP2	7
TMCO3	7
AGAP2	7
RFPL3	7
ZNF488	7
GALNT6	7
KIF3C	7
ARHGEF25	7
EMD	7
KLHL36	7
IGKV1D-42	7
KRTAP9-8	7
ECT2L	7
TBC1D21	7
GLYATL1	7
FCHO2	7
XKR9	7
MSC	7
TMEM151A	7
USP20	7
DLG4	7
PAX7	7
CRYBG3	7
ZNF418	7
NVL	7
GRK7	7
HERC5	7
ALG11	7
ST6GALNAC5	7
WDTC1	7
STRN	7
ELP4	7
PATE1	7
GIMAP7	7
SLC3A2	7
OR2H2	7
ZNF420	7
ZBTB4	7
TMEM196	7
ASB4	7
PARP3	7
PLOD3	7
APBB1	7
OTUD4	7
POLR1F	7
ZMPSTE24	7
VCX	7
PPP2R5D	7
OR5H14	7
ARHGEF9	7
MBIP	7
CCDC66	7
FCHO1	7
LTF	7
ACTL7B	7
SLC22A8	7
SLC52A3	7
CBL	7
WNT3A	7
SKIL	7
IGF2BP3	7
MAP10	7
CUZD1	7
RETSAT	7
SFSWAP	7
HEPACAM	7
FASTKD5	7
PSD4	7
ALDH16A1	7
PNN	7
FRMD1	7
RHOJ	7
TTLL11	7
TDO2	7
ZNF436	7
MRGPRX1	7
MED16	7
CHRNA6	7
LPO	7
TRIM60	7
PCSK4	7
PIP	7
PIGN	7
P2RX1	7
FOXM1	7
ITCH	7
ST6GALNAC1	7
RHBDF1	7
ZNF26	7
ADAM17	7
ZNF343	7
DKC1	7
MCPH1	7
KIAA1217	7
KLHL20	7
PPARD	7
IGHG3	7
PSEN2	7
PAPOLG	7
EIF2D	7
PROM2	7
UBASH3A	7
ESCO1	7
FBXO47	7
PKN2	7
DCAF1	7
ADAMTS10	7
TRBV6-1	7
NAPEPLD	7
MCF2L	7
LRIF1	7
PPFIBP1	7
CLCN7	7
OR51A4	7
PDK1	7
H3C6	7
LLCFC1	7
PLAG1	7
ZER1	7
PTF1A	7
AMELX	7
GPBP1L1	7
WSCD1	7
MRGPRD	7
ANKRD34B	7
RHOXF1	7
CC2D2A	7
C1orf87	7
SULT6B1	7
VN1R5	7
TMEM71	7
HJV	7
KIF2C	7
SLC6A1	7
PTH1R	7
USP25	7
CCN3	7
SLC28A2	7
ACADM	7
SLC6A16	7
MAP2K7	7
CDKL5	7
SNX25	7
ALOX12	7
ZBED2	7
USP17L2	7
TCERG1	7
ARNTL2	7
SLC26A11	7
S1PR3	7
SLC38A8	7
KRTAP13-2	7
TSLP	7
NKD2	7
ADGRG3	7
PJA2	7
FEZ1	7
NISCH	7
ACP7	7
ZFYVE1	7
ALOX15B	7
DENND3	7
PELP1	7
RCBTB2	7
SLC35F4	7
PAXIP1	7
OR8B3	7
IGKV3-7	7
MTMR7	7
CNDP1	7
GATAD2B	7
DCST2	7
ZFYVE16	7
TFCP2	7
MAP3K11	7
PSMD3	7
RBMX	7
CYP4V2	7
PER2	7
MBTPS1	7
ERMN	7
CAMKV	7
POU4F2	7
SIGLEC7	7
KBTBD6	7
TROAP	7
PPP4R4	7
ZNF74	7
FCER1A	7
FAM110B	7
PTX4	7
UBE3D	7
COL10A1	7
UPP2	7
CEP290	7
NHSL2	7
ITGA2B	7
TRBV2	7
GYS2	7
DQX1	7
DAXX	7
NDE1	7
VARS1	7
CCDC14	7
MAP4	7
RADIL	7
AMY2A	7
XPR1	7
MATN4	7
RGS20	7
MMRN2	7
BMPR2	7
ZNF317	7
SPANXB1	7
DYNC2I1	7
PDE9A	7
CC2D1B	7
SMC6	7
HK1	7
TMEM266	7
SPEM2	7
ASPHD1	7
ZNF320	7
GLP1R	7
TDP1	7
MEMO1	7
RNF112	7
PHLPP1	7
ATP6V0A1	7
STAT2	7
SRL	7
IGHD	7
EFTUD2	7
TH	7
SIGLECL1	7
DHX32	7
ILF3	7
SLC35E3	7
FUBP1	7
CDK17	7
MSANTD3	7
CCP110	7
CETN1	7
TBCK	7
MMP9	7
KRT7	7
PRKD2	7
ATP6V0D2	7
RAB11FIP2	7
EEF2	7
B4GALNT2	7
TCTE1	7
LNX1	7
SIK2	7
DNAJC14	7
EFCAB12	7
ZBTB49	7
NAA11	7
DPP8	7
TAAR8	7
ZFP90	7
HTRA1	7
ZNF81	7
DPYSL5	7
RNASEL	7
LRIG3	7
TNPO3	7
PHOX2B	7
EEF1A2	7
CD4	7
CASD1	7
KCNA10	7
BTNL2	7
USP36	7
MARCHF10	7
GPR17	7
RASAL1	7
GPR78	7
RGS8	7
SLC6A9	7
AKR7A3	7
PLEKHA5	7
NDNF	7
USP14	7
BRD2	7
BIN2	7
SLC13A5	7
KCNJ6	7
STAT5B	7
DPF3	7
TCTN2	7
PAX8	7
ZNF283	7
DDHD2	7
NRROS	7
SOX11	7
MS4A5	7
MTMR11	7
ADH6	7
FSTL4	7
VSNL1	7
RBM46	7
PTGFRN	7
MARK3	7
CSTF3	7
IGHV3-38	7
TOP1	7
FBL	7
TLR1	7
PTPN20	7
SNIP1	7
CEACAM18	7
TEKT3	7
DLD	7
OR2AG1	7
LRRC43	7
MAPK9	7
LMBRD1	7
ADRA1A	7
ZBTB11	7
OR5P2	7
LRRFIP2	7
HOXD13	7
PSAP	7
CALB1	7
ABCC6	7
SUGCT	7
KRTAP19-7	7
CHST5	7
SAAL1	7
RELCH	7
SYTL2	7
PNPT1	7
UBA2	7
TPH1	7
WAS	7
SH3TC1	7
CLDN10	7
AFF4	7
ARMH4	7
SRRM4	7
METTL22	7
ZNF37A	7
ACSBG1	7
MMD2	7
HIRA	7
ATG9B	7
HSD3B7	7
PIP4K2C	7
RBL2	7
PTPN3	7
APLP2	7
ALOX12B	7
HEY2	7
RABGAP1	7
DIO3	7
IRAG2	7
ZMYM6	7
UBE2A	7
SAP130	7
ORC1	7
FGF10	7
RPIA	7
OR10H4	7
SIM2	7
SPP2	7
ATP11B	7
TMF1	7
TCAF1	7
IGHV2-26	7
AC013489.1	7
MSH6	7
MACROD2	7
GATM	7
KIF26A	7
CCDC27	7
NFKBIZ	7
ATG7	7
KLK7	7
KRT40	7
CYRIA	7
OR52E2	7
MFSD8	7
AGAP4	7
KCNA3	7
LMAN1	7
GALC	7
ZNF461	7
DAB2IP	7
C7orf33	7
TP53I11	7
RTN4IP1	7
TMC1	7
COPB1	7
ALPI	7
TAS2R30	6
GRK3	6
ALDOB	6
HNF4G	6
FBXO42	6
SLC44A1	6
EDEM3	6
RFX1	6
SARS1	6
PTAFR	6
MTF1	6
PCBP3	6
NTHL1	6
GHSR	6
GRHL1	6
PIP5K1B	6
N4BP3	6
USP4	6
NCAPH	6
TGM2	6
NUTM2F	6
ASCL3	6
RFWD3	6
RABGEF1	6
OR10H5	6
RBAK	6
FBXO11	6
IFNAR2	6
C1GALT1	6
LDLRAD3	6
AC098582.1	6
TIGD7	6
DPP3	6
SPIRE1	6
KCNMB2	6
ATAD2B	6
AC126283.2	6
ANXA6	6
PSPC1	6
ZBTB9	6
ATP6V1H	6
NELFCD	6
TTLL6	6
TBC1D16	6
RASAL3	6
RSAD2	6
CTPS1	6
AMACR	6
RTL8B	6
GABPA	6
SASS6	6
DVL2	6
ACTL8	6
RGS3	6
TMPRSS6	6
TDRD9	6
TBC1D1	6
ARGFX	6
H1-4	6
RTP1	6
NEDD4L	6
RUNDC3B	6
NDRG2	6
HLF	6
FAM214B	6
OR5P3	6
IGHV1-46	6
LGSN	6
ATP6V1A	6
FMNL3	6
MDH1B	6
GCK	6
FAM90A1	6
ZNF44	6
IQCN	6
SLC43A2	6
LRIT3	6
TRAIP	6
LAMP3	6
RAB11FIP5	6
S100A7	6
ETNK1	6
CFAP77	6
EMC1	6
STX2	6
ELF3	6
SLC10A3	6
ZNF468	6
LTBP3	6
SLC36A2	6
KAT7	6
SEPTIN3	6
BVES	6
CHAMP1	6
LAIR2	6
NECTIN3	6
TFAP2A	6
ZNF467	6
FHOD1	6
AKT2	6
ATP6V1C1	6
H2BC4	6
ESF1	6
ZNF85	6
MON1B	6
MASTL	6
FARP2	6
LUZP4	6
ZNF337	6
TRIM17	6
LPAR3	6
JPH4	6
ASB11	6
HSD3B1	6
CASP10	6
ZNF92	6
YES1	6
TAF1A	6
AQP9	6
RHOH	6
IL37	6
CDCP2	6
NECAB2	6
HOXD8	6
NT5DC1	6
NIM1K	6
PLEKHH3	6
ACVR2A	6
PITPNM2	6
CDC20	6
METAP1D	6
SMARCD1	6
NOL11	6
SIAH2	6
FAM111B	6
OR6C6	6
FGF18	6
TGFB1I1	6
SPATA22	6
ITGB4	6
SLC38A11	6
USO1	6
ZBTB3	6
ZNF774	6
CSF3R	6
FZD8	6
UPF2	6
DMWD	6
TPSD1	6
NRF1	6
SLC30A9	6
TAPT1	6
TRIM27	6
CCBE1	6
ZMYM4	6
E2F2	6
ZNF836	6
CBX2	6
ZNF460	6
GATA2	6
GCKR	6
FARP1	6
TBX10	6
FGF12	6
CLEC4G	6
GJB5	6
ADIPOQ	6
B4GALNT1	6
GDAP1	6
APCDD1	6
NR2E1	6
KLHDC10	6
GPATCH3	6
DCLRE1C	6
ZNF155	6
PIGR	6
KBTBD7	6
LIPC	6
MIER3	6
EPSTI1	6
PYCR2	6
BTNL9	6
KIAA0408	6
TBC1D9B	6
PRSS23	6
SOX9	6
KLF11	6
ZHX2	6
OOEP	6
DYRK1A	6
TEX37	6
OR2Z1	6
AP2A2	6
RNASE10	6
LDB3	6
SENP5	6
SYNDIG1L	6
SEC31A	6
IL2RB	6
MMP8	6
KAT2A	6
WDR70	6
ESPL1	6
SMCR8	6
DDX18	6
KLHL22	6
MS4A2	6
RGS21	6
CASP9	6
SLC30A6	6
FCGR1A	6
CDH16	6
GPR173	6
TBL1X	6
FHL1	6
TOX	6
SLC44A3	6
GIMAP2	6
CFAP92	6
TNFAIP3	6
BIRC7	6
ARHGEF35	6
MGAT1	6
CCDC9B	6
XPO5	6
ANOS1	6
WNT5B	6
AZGP1	6
DNAAF5	6
IQCE	6
BTNL3	6
CYP1B1	6
CCNT2	6
ACAD8	6
MYLK4	6
CYP3A7	6
G6PC	6
CBLN2	6
KLHDC4	6
ENPP7	6
FBXO21	6
AKT3	6
MSR1	6
NUCKS1	6
CPA5	6
NUP93	6
CRY2	6
HEATR3	6
WBP11	6
SLC7A9	6
KLHDC7A	6
PPME1	6
CHORDC1	6
SLC26A2	6
ZDHHC8	6
GRHL2	6
NBPF1	6
LENG8	6
TNKS	6
RAB11FIP4	6
ECT2	6
KIAA0895	6
ADH7	6
SHCBP1L	6
CFTR	6
KRT24	6
CLRN1	6
KIAA1841	6
STX3	6
TRAK1	6
SEC22A	6
TSC22D4	6
RCOR1	6
SCAF4	6
GP5	6
PXK	6
SYT1	6
MSH5	6
HGSNAT	6
AGTR2	6
AADACL4	6
NEU2	6
CCDC50	6
MATK	6
EPB42	6
SEC14L5	6
DDC	6
TXNDC16	6
TMEM260	6
UTS2R	6
ART5	6
MAN2B2	6
TCL1B	6
STRIP1	6
WDR53	6
KCNC4	6
CPSF2	6
SEC16B	6
KCNK16	6
ZFP2	6
ENTPD7	6
MOV10	6
GDI1	6
ATF2	6
SECISBP2	6
GBP7	6
TEK	6
PDLIM5	6
UBXN2A	6
IRAK2	6
LRIG2	6
MUC15	6
SULT2A1	6
ZNF705A	6
FTCD	6
CHD1L	6
PDZD4	6
LRATD1	6
EP300	6
ZNF449	6
TAB2	6
IQGAP1	6
NET1	6
ANKS4B	6
PSMD11	6
MRAP2	6
PPP1R12A	6
MTO1	6
MYOT	6
ACTG1	6
ZC3H18	6
NXPE3	6
RNF180	6
RNF113A	6
GLT1D1	6
ABHD17B	6
XPO1	6
ARHGEF28	6
SLF2	6
WHRN	6
GCM1	6
HMMR	6
GPR31	6
GCSAML	6
TBC1D25	6
NAE1	6
RRAGC	6
OR7A10	6
ACE2	6
APEX2	6
EXOC1	6
PPM1E	6
SRPK2	6
IRF2BPL	6
ZNF528	6
CD248	6
TM6SF2	6
TRIM39	6
DNAJC1	6
COL9A2	6
USP19	6
UTP25	6
SUSD1	6
TNNT3	6
RPUSD4	6
CAPN3	6
WNT8B	6
PON3	6
PIK3C2A	6
DIPK2A	6
LCA5	6
GAL3ST3	6
SPNS3	6
ZNF551	6
PFKFB3	6
LIN7C	6
ZNF630	6
OR51E1	6
CHRNA10	6
CARD8	6
KRT19	6
CNGA1	6
OR5H2	6
TMEM87B	6
MEF2C	6
GTF3C3	6
BBS12	6
CEBPE	6
ELL2	6
IFNA8	6
CDK15	6
BAZ2A	6
GPATCH4	6
KLHL15	6
SLC17A7	6
FIZ1	6
ITGB1BP2	6
ZNF718	6
ARNT2	6
PTGER4	6
LARP1B	6
NTN4	6
GREM2	6
COPG1	6
AGPAT4	6
CFAP206	6
ZNF714	6
GAB2	6
GPR22	6
INPP4A	6
MSLN	6
FAM133A	6
MLH3	6
ATN1	6
CHST12	6
ATL2	6
BTN2A1	6
AC005833.1	6
SLAMF6	6
WDR44	6
ANXA3	6
BRS3	6
FERMT1	6
DPH2	6
SLC24A3	6
MUC13	6
MLKL	6
RGS4	6
PLSCR5	6
PPM1D	6
TSPAN12	6
FAM181A	6
COL6A5	6
SLC6A7	6
SS18	6
RCSD1	6
VSIG4	6
UHMK1	6
EGR1	6
HOATZ	6
SEC31B	6
SLC23A2	6
LYZL1	6
ZNF268	6
POC5	6
NGF	6
GABRP	6
NSDHL	6
PSAPL1	6
NUP160	6
KCNC1	6
OR51B6	6
ZBTB7B	6
ASNS	6
HSPA4	6
WDCP	6
KCND1	6
PTPN22	6
TANGO6	6
GABRE	6
RRP12	6
PEG10	6
ELOVL4	6
HNRNPH2	6
KDM7A	6
GTF2I	6
IRGQ	6
SRSF10	6
BLM	6
STRIP2	6
LRRIQ4	6
NCAPD2	6
IL22RA1	6
TEX44	6
FOXR2	6
FAM149A	6
GOT1L1	6
FFAR3	6
ZNF222	6
OXGR1	6
TNFRSF11A	6
GAD1	6
FAM83G	6
ADGRL1	6
CAPN10	6
ME2	6
HAO2	6
LDHC	6
DUSP9	6
SRP72	6
CYP2C18	6
MAPK7	6
XCR1	6
MAGEA3	6
ZNF493	6
GAPVD1	6
FAM126A	6
VRK2	6
ZCCHC13	6
COPS4	6
HOXD12	6
ACTL6B	6
ZNF600	6
NEFL	6
PPM1G	6
IGKV1D-8	6
PRR23B	6
EPHX1	6
BPIFB6	6
QSOX1	6
WTAP	6
CYP26C1	6
KAZN	6
FOXO3	6
CREB3L2	6
AGBL2	6
PRDM7	6
TAF7L	6
OR7A5	6
SLC35G5	6
INVS	6
SMAD1	6
CLEC17A	6
DHX36	6
COQ8A	6
ZNF514	6
THPO	6
HDAC2	6
CFAP161	6
YTHDF1	6
GJD2	6
RARS2	6
UVSSA	6
TMEFF2	6
PRPF3	6
KRT33B	6
ZSCAN5A	6
GIGYF2	6
UTP18	6
L1TD1	6
VNN3	6
RBM6	6
SYT7	6
OAS1	6
FOXK1	6
PTGDR	6
CLINT1	6
PATZ1	6
CDC42BPB	6
NR3C2	6
SMPD3	6
BZW2	6
FASTKD1	6
SEMA4D	6
ST8SIA4	6
AGK	6
BICRA	6
PEX2	6
AKR1B1	6
TMCO2	6
FAIM2	6
METTL14	6
SLC5A6	6
WDR91	6
HNRNPUL2	6
DNAJB4	6
SERTAD4	6
KRT10	6
ASPH	6
SERINC5	6
ZMYND11	6
CLCN6	6
PALM	6
LSM14A	6
NDST1	6
GTF2IRD2B	6
SRPK1	6
GAB3	6
NMT1	6
C16orf82	6
VANGL1	6
SLC14A1	6
GPR39	6
MOGS	6
OR4S1	6
UPF3B	6
PNISR	6
EPB41L4B	6
ZNF662	6
INTS3	6
KCNG4	6
PHF24	6
RSC1A1	6
USP1	6
ECD	6
SLC5A10	6
PYROXD1	6
UGT1A6	6
TBRG4	6
GNB3	6
CD300C	6
H2BC9	6
LPCAT4	6
TMLHE	6
SNX8	6
CORO2B	6
BARHL2	6
GCDH	6
AIFM3	6
SCARA5	6
CWC22	6
CXXC1	6
CEP41	6
TLR5	6
GUCY1B1	6
GPX6	6
NSD3	6
BTBD16	6
CDON	6
RRBP1	6
SUPT16H	6
FOXRED1	6
RNASE12	6
ARHGEF5	6
CNDP2	6
DEFA4	6
PARP9	6
POLL	6
CCDC120	6
XRRA1	6
STARD7	6
CCDC138	6
GLCCI1	6
PLK1	6
INPP5B	6
DOK5	6
FERMT3	6
LRRC23	6
CCDC191	6
RPL3L	6
TRIL	6
RND3	6
CRYBA4	6
STRA6	6
IGHA1	6
ATP8B1	6
OGA	6
ZNF43	6
MLH1	6
NDUFS1	6
ZNF280B	6
TRIM22	6
CELA3A	6
MAP3K7	6
VENTX	6
GNAL	6
CELF2	6
RNF130	6
EIF4G2	6
LRRN1	6
KIF20A	6
KRT77	6
SLC16A6	6
LTBP4	6
OR52B6	6
SULT1C3	6
HAS1	6
GFAP	6
THY1	6
CSF2RA	6
KHSRP	6
ANAPC2	6
CFAP57	6
DDX42	6
PLCXD2	6
TRAF3	6
SH2D5	6
IL27	6
PRB3	6
ZFP36	6
TPP1	6
ITIH1	6
CFAP100	6
PYDC2	6
ITLN1	6
CDK8	6
OR6C1	6
SLC16A7	6
ADAR	6
TBC1D3B	6
NMS	6
GRB2	6
AGXT	6
ECE1	6
NLN	6
CCDC172	6
SP140L	6
UBD	6
IL3RA	6
B4GALNT3	6
CD8B	6
OIT3	6
IL10RB	6
IGHV5-51	6
HOXA9	6
CD40LG	6
DNAJC3	6
ABI3	6
SLC45A1	6
GATA6	6
KCNK6	6
MAMDC4	6
RUNDC1	6
RRAGB	6
MLLT6	6
IFNG	6
OR6C2	6
POM121C	6
ZNF605	6
TRMT1L	6
ZC3H11A	6
MRGPRF	6
SLC16A9	6
CEBPZ	6
ZNF274	6
NCL	6
SRPK3	6
FEZF1	6
CEP55	6
MMAA	6
ZNF480	6
RSPRY1	6
TREML2	6
HEXA	6
DDN	6
B4GALT5	6
MOGAT1	6
TCEAL6	6
LCLAT1	6
TAF4B	6
DHX16	6
CHRNG	6
STAT4	6
GBP3	6
OSMR	6
TNNT2	6
ACOXL	6
CST4	6
FAM53C	6
GH2	6
GAB1	6
TBL1XR1	6
GALR1	6
ADAM20	6
GRAMD4	6
MRGBP	6
FANCD2	6
INPP1	6
ZNF141	6
IZUMO1R	6
PRAMEF8	6
BRAT1	6
INTS13	6
BRD4	6
PTGIR	6
RAB6C	6
CLMP	6
CSN3	6
MYBL1	6
IMPDH1	6
KCNJ10	6
ADGRF5	6
CHST6	6
CASK	6
KRT12	6
DPRX	6
PLIN4	6
TRIM75P	6
SGK2	6
SPAG5	6
ODF1	6
GRIN1	6
PGM2L1	6
WFS1	6
PFKM	6
ABT1	6
NIBAN3	6
ATP8A1	6
ATP1A1	6
OR6B2	6
ZNF669	6
COL8A2	6
OR9I1	6
PLCG1	6
CHRM5	6
TBC1D22A	6
MKKS	6
SERTAD2	6
AGPAT1	6
TMEM185A	6
CASQ1	6
HSPA6	6
FGF6	6
EIF4A2	6
JAML	6
KY	6
OR5AC2	6
CPNE6	6
TBC1D23	6
GABRR2	6
GCM2	6
OR2AG2	6
AL645922.1	6
RNF157	6
ZNF594	6
SLC29A4	6
SERPINB5	6
SERPINA1	6
SLC2A2	6
EDAR	6
SLC40A1	6
SLAMF7	6
MAP2K4	6
KLHL3	6
DPEP1	6
CASP4	6
SPATA20	6
TBPL2	6
ZNF786	6
DUSP26	6
CCDC190	6
ALOXE3	6
PLEKHG5	6
ATP11A	6
KCNN1	6
IL2	6
C5	6
RUFY3	6
ZNF618	6
C16orf46	6
KHDC4	6
OLFML1	6
SCAI	6
KLKB1	6
DEFB115	6
AXIN1	6
JADE2	6
H3C3	6
SMR3B	6
DLG3	6
ACKR2	6
ZBTB25	6
R3HDM2	6
PRDM13	6
MASP2	6
ACAD10	6
HSP90AA1	6
SCNN1B	6
TEX26	6
CRY1	6
NCK2	6
MATR3	6
ABHD1	6
KLF10	6
FUT3	6
AP4E1	6
GJB4	6
EPS15L1	6
IPO9	6
TRIP6	6
PHGDH	6
SLC38A6	6
FBXW12	6
CUL4B	6
OLIG3	6
GEMIN5	6
KLHL40	6
KRTAP10-10	6
OR7C2	6
OOSP2	6
MFN2	6
CLEC3A	6
TSKU	6
CYP46A1	6
CEP89	6
GPCPD1	6
LEXM	6
FNDC8	6
TULP1	6
CDAN1	6
IRX3	6
ZNF652	6
FAM124B	6
SEC14L3	6
MID1	6
PLEKHO1	6
NFIC	6
NAIP	6
RADX	6
OR2J3	6
HEMGN	6
PHTF2	6
PRSS16	6
SLC38A7	6
NOM1	6
ZWILCH	6
HNRNPCL1	6
B3GNT6	6
TONSL	6
GPR52	6
CCR2	6
LAMP1	6
PYGL	6
PAN2	6
TCF12	6
CRYZ	6
ABCG1	6
RERGL	6
DDX21	6
TTC13	6
JAKMIP3	6
RAB3IL1	6
ZNF474	6
CLDN14	6
ZC3H4	6
JRK	6
EGLN3	6
ADRA2A	6
LRRC8D	6
GPR119	6
MAP3K20	6
LCK	6
ABR	6
IL10RA	6
CADM1	6
BMP5	6
C8orf37	6
EFR3A	6
BRSK2	6
NMBR	6
RTCB	6
TMEM130	6
PHYHIPL	6
SHOC1	6
PURG	6
SMC1B	6
GUSB	6
ZNRF3	6
CST9	6
CELA3B	6
ZNF227	6
VEZT	6
BAP1	6
LGALS9B	6
DDX39B	6
ENTPD6	6
HOXD9	6
ADRA1D	6
LRCH3	6
SH3RF1	6
FTHL17	6
MMP21	6
SLC25A52	6
RAPGEF3	6
NSF	6
GRHL3	6
RBM33	6
PSIP1	6
ANAPC5	6
SLC23A3	6
ZNF768	6
PNPLA5	6
UTP6	6
VSX1	6
CEP83	6
PLEKHB2	6
ACSL4	6
CNMD	6
SKIV2L	6
BRPF3	6
ZCCHC2	6
SLC25A47	6
GRIN2C	6
GCG	6
TRIM50	6
ZNF639	6
HCN3	6
APOL5	6
CRYGA	6
DTX3	6
CASP1	6
OPTN	6
IPO13	6
UBXN7	6
HABP2	6
MCOLN3	6
NAA25	6
ZNF214	6
USP5	6
ISLR	6
TRAM1	6
FANCG	6
IFNLR1	6
DUOX1	6
NCOA4	6
OR6C75	6
LRTM1	6
PGLYRP4	6
PLEK	6
ATIC	6
LIMCH1	6
RCOR3	6
SMARCAL1	6
RBM25	6
LMAN2L	6
ZNF12	6
MYO19	6
FZD2	6
FTSJ3	6
GNL2	6
KIRREL3	6
FOXJ3	6
TMEM63B	6
RIOK2	6
IBSP	6
DDHD1	6
TBC1D4	6
LYZL6	6
DOK1	6
LRRC40	6
TLDC2	6
APMAP	6
SEMA3F	6
DHX15	6
SUN5	6
RRP1B	6
DEPDC7	6
GPAM	6
IL17RD	6
SCNN1G	6
PLIN1	6
KHNYN	6
ZNF93	6
THBS1	6
CHODL	6
IGHV4-31	6
ACAD9	6
MAN1A2	6
OR10A7	6
PTCRA	6
CLIP3	6
KRTAP9-2	6
CNOT6L	6
STYXL1	6
ALDH1A1	6
TSC1	6
GDF9	6
ABHD2	6
CTNND1	6
RECQL5	6
SIAH3	6
NAIF1	6
GATAD2A	6
DUS3L	6
PIP4K2A	6
ZNF440	6
HNRNPH1	6
EIF4B	6
KLRC1	6
NNMT	6
ARSJ	6
DCAF7	6
L2HGDH	6
CCDC28A	6
